위반쓰레기,위반장소,위반일시
담배꽁초,역삼동 테헤란로115,2022-04-08 10:20
담배꽁초,강남역 1번출구,2022-04-08 10:45
담배꽁초,강남역 1번출구,2022-04-08 11:20
담배꽁초,역삼동 강남대로408,2022-04-08 09:40
담배꽁초,역삼동 강남대로406,2022-04-08 10:15
담배꽁초,역삼동 강남대로406,2022-04-08 10:45
담배꽁초,역삼동 강남대로406,2022-04-08 10:55
담배꽁초,역삼동 강남대로408,2022-04-08 11:20
담배꽁초,역삼동 강남대로408,2022-04-08 11:38
담배꽁초,역삼동 강남대로408,2022-04-08 11:51
담배꽁초,역삼동 강남대로408,2022-04-08 12:21
담배꽁초,역삼동 강남대로406,2022-04-08 12:32
담배꽁초,역삼동 강남대로406,2022-04-08 13:40
담배꽁초,역삼동 강남대로406,2022-04-08 14:06
담배꽁초,강남역 12번출구,2022-04-08 11:50
담배꽁초,역삼동 강남대로408,2022-04-08 10:35
담배꽁초,역삼동 강남대로408,2022-04-08 10:43
담배꽁초,역삼동 강남대로408,2022-04-08 10:47
담배꽁초,역삼동 강남대로408,2022-04-08 10:56
담배꽁초,역삼동 강남대로408,2022-04-08 11:05
담배꽁초,역삼동 강남대로408,2022-04-08 11:17
담배꽁초,역삼동 강남대로408,2022-04-08 11:26
담배꽁초,역삼동 강남대로408,2022-04-08 11:28
담배꽁초,역삼동 강남대로408,2022-04-08 11:33
담배꽁초,역삼동 테헤란로4길28,2022-04-08 11:39
담배꽁초,역삼동 테헤란로4길6,2022-04-08 11:47
담배꽁초,역삼동 강남대로406,2022-04-08 12:10
담배꽁초,역삼동 테헤란로4길14,2022-04-08 10:56
담배꽁초,강남역 12번출구,2022-04-08 10:10
담배꽁초,역삼동 강남대로406,2022-04-08 09:37
담배꽁초,논현동 강남대로112길10,2022-04-08 10:27
담배꽁초,역삼동 테헤란로123,2022-04-08 11:43
담배꽁초,역삼동 테헤란로123,2022-04-08 11:43
담배꽁초,역삼동 테헤란로123,2022-04-08 11:54
담배꽁초,역삼동 충현교회,2022-04-08 12:31
담배꽁초,논현동 신논현역버거킹앞,2022-04-08 10:45
담배꽁초,역삼동 테헤란로5길7,2022-04-08 11:10
담배꽁초,역삼동 테헤란로123,2022-04-08 11:33
담배꽁초,역삼동 테헤란로123,2022-04-08 11:48
담배꽁초,역삼동 테헤란로137,2022-04-08 12:00
담배꽁초,역삼동 테헤란로137,2022-04-08 12:45
담배꽁초,역삼동 테헤란로123,2022-04-08 12:47
담배꽁초,역삼동 테헤란로123,2022-04-08 12:49
담배꽁초,역삼동 테헤란로123,2022-04-08 12:55
담배꽁초,역삼동 테헤란로137,2022-04-08 13:08
담배꽁초,논현동 선릉로129길5,2022-04-11 09:15
담배꽁초,논현동 선릉로129길5,2022-04-11 09:17
담배꽁초,논현동 선릉로129길7,2022-04-11 09:32
담배꽁초,논현동 선릉로129길7,2022-04-11 09:47
담배꽁초,논현동 선릉로129길11,2022-04-11 15:25
담배꽁초,논현동 선릉로129길11,2022-04-11 15:58
담배꽁초,논현동 선릉로129길11,2022-04-11 14:59
담배꽁초,논현동 선릉로129길11,2022-04-11 10:09
담배꽁초,논현동 선릉로129길7,2022-04-11 14:58
담배꽁초,논현동 선릉로129길5,2022-04-11 10:35
담배꽁초,역삼동 테헤란로201,2022-04-11 11:11
담배꽁초,역삼동 강남대로406,2022-04-11 09:14
담배꽁초,역삼동 강남대로406,2022-04-11 09:36
담배꽁초,역삼동 강남대로408,2022-04-11 10:18
담배꽁초,강남역 시계탑빌딩,2022-04-11 10:26
담배꽁초,역삼동 강남대로406,2022-04-11 10:38
담배꽁초,역삼동 강남대로406,2022-04-11 11:28
담배꽁초,역삼동 테헤란로5길7,2022-04-11 11:48
담배꽁초,역삼동 강남대로408,2022-04-11 12:13
담배꽁초,강남역 시계탑빌딩,2022-04-11 12:56
담배꽁초,강남역 시계탑빌딩,2022-04-11 13:28
담배꽁초,역삼동 강남대로408,2022-04-11 11:00
담배꽁초,강남역 이즈타워,2022-04-11 13:42
담배꽁초,역삼동 강남대로408,2022-04-11 10:25
담배꽁초,역삼동 강남대로408,2022-04-11 10:28
담배꽁초,역삼동 강남대로408,2022-04-11 10:50
담배꽁초,역삼동 강남대로408,2022-04-11 10:53
담배꽁초,역삼동 강남대로408,2022-04-11 10:54
담배꽁초,역삼동 강남대로408,2022-04-11 10:58
담배꽁초,역삼동 강남대로408,2022-04-11 11:24
담배꽁초,역삼동 강남대로408,2022-04-11 11:49
담배꽁초,역삼동 강남대로408,2022-04-11 11:52
담배꽁초,강남역 11번출구,2022-04-11 10:30
담배꽁초,강남역 11번출구,2022-04-11 10:55
담배꽁초,강남역 11번출구,2022-04-11 11:27
담배꽁초,강남역 11번출구,2022-04-11 13:05
담배꽁초,강남역 11번출구,2022-04-11 14:16
담배꽁초,강남역 11번출구,2022-04-11 13:48
담배꽁초,논현동 선릉로129길5,2022-04-12 13:35
담배꽁초,논현동 선릉로129길7,2022-04-12 09:20
담배꽁초,논현동 선릉로129길7,2022-04-12 13:50
담배꽁초,논현동 선릉로129길11,2022-04-12 14:20
담배꽁초,논현동 선릉로129길7,2022-04-12 14:47
담배꽁초,논현동 선릉로129길5,2022-04-12 14:58
담배꽁초,논현동 선릉로129길21,2022-04-12 10:23
담배꽁초,논현동 학동로164,2022-04-12 10:40
담배꽁초,논현동 학동로122,2022-04-12 10:48
담배꽁초,논현동 학동로122,2022-04-12 10:52
담배꽁초,논현동 학동로4길5,2022-04-12 11:09
담배꽁초,논현동 학동로2길39,2022-04-12 11:10
담배꽁초,역삼동 테헤란로101,2022-04-12 11:23
담배꽁초,역삼동 강남대로408,2022-04-12 09:41
담배꽁초,역삼동 테헤란로5길7,2022-04-12 10:20
담배꽁초,역삼동 강남대로408,2022-04-12 10:30
담배꽁초,강남역 시계탑빌딩,2022-04-12 10:50
담배꽁초,역삼동 강남대로408,2022-04-12 11:30
담배꽁초,역삼동 강남대로408,2022-04-12 11:13
담배꽁초,역삼동 강남대로408,2022-04-12 11:58
담배꽁초,역삼동 강남대로406,2022-04-12 12:10
담배꽁초,역삼동 강남대로406,2022-04-12 12:18
담배꽁초,역삼동 강남대로406,2022-04-12 13:28
담배꽁초,역삼동 강남대로408,2022-04-12 13:51
담배꽁초,역삼동 강남대로408,2022-04-12 10:09
담배꽁초,역삼동 강남대로408,2022-04-12 10:18
담배꽁초,역삼동 강남대로408,2022-04-12 10:42
담배꽁초,역삼동 강남대로408,2022-04-12 10:59
담배꽁초,역삼동 강남대로408,2022-04-12 11:13
담배꽁초,역삼동 강남대로408,2022-04-12 11:17
담배꽁초,역삼동 강남대로408,2022-04-12 11:27
담배꽁초,역삼동 강남대로408,2022-04-12 11:41
담배꽁초,역삼동 강남대로408,2022-04-12 11:49
담배꽁초,역삼동 강남대로408,2022-04-12 12:02
담배꽁초,역삼동 강남대로408,2022-04-12 12:11
담배꽁초,역삼동 강남대로408,2022-04-12 12:20
담배꽁초,강남역 11번출구,2022-04-12 10:50
담배꽁초,강남역 11번출구,2022-04-12 11:06
담배꽁초,강남역 11번출구,2022-04-12 11:17
담배꽁초,강남역 11번출구,2022-04-12 11:24
담배꽁초,강남역 11번출구,2022-04-12 11:41
담배꽁초,논현동 매운갈비찜,2022-04-12 09:43
담배꽁초,논현동 강남대로112길6,2022-04-12 09:53
담배꽁초,역삼동 신논현역4번출구,2022-04-12 10:47
담배꽁초,논현동 준경빌딩,2022-04-12 10:51
담배꽁초,역삼동 우리은행,2022-04-12 11:29
담배꽁초,역삼동 우리은행,2022-04-12 11:37
담배꽁초,역삼동 우리은행,2022-04-12 11:43
담배꽁초,역삼동 우리은행,2022-04-12 11:59
담배꽁초,논현동 봉은사로1길6,2022-04-12 10:04
담배꽁초,논현동 봉은사로1길6,2022-04-12 10:22
담배꽁초,역삼동 강남대로110길12,2022-04-12 10:45
담배꽁초,역삼동 테헤란로123,2022-04-12 11:25
담배꽁초,역삼동 테헤란로123,2022-04-12 12:20
담배꽁초,역삼동 테헤란로123,2022-04-12 11:55
담배꽁초,역삼동 테헤란로123,2022-04-12 11:55
담배꽁초,역삼동 테헤란로6길5,2022-04-12 13:05
담배꽁초,역삼동 테헤란로4길8,2022-04-12 13:15
담배꽁초,역삼동 테헤란로2길8,2022-04-12 13:46
담배꽁초,역삼동 우리은행,2022-04-13 12:09
담배꽁초,역삼동 테헤란로123,2022-04-13 11:14
담배꽁초,강남역,2022-04-13 10:58
담배꽁초,강남역 11번출구,2022-04-13 13:22
담배꽁초,논현동 선릉로129길7,2022-04-13 15:11
담배꽁초,논현동 선릉로129길9-4,2022-04-13 09:45
담배꽁초,역삼동 강남대로408,2022-04-13 09:13
담배꽁초,역삼동 강남대로406,2022-04-13 09:24
담배꽁초,강남역 1번출구,2022-04-13 13:02
담배꽁초,역삼동 강남대로408,2022-04-13 10:06
담배꽁초,역삼동 강남대로408,2022-04-13 10:11
담배꽁초,역삼동 강남대로408,2022-04-13 10:40
담배꽁초,역삼동 강남대로408,2022-04-13 10:42
담배꽁초,역삼동 강남대로408,2022-04-13 10:48
담배꽁초,역삼동 강남대로408,2022-04-13 10:54
담배꽁초,역삼동 강남대로408,2022-04-13 11:06
담배꽁초,역삼동 강남대로408,2022-04-13 11:59
담배꽁초,역삼동 강남대로408,2022-04-13 12:05
담배꽁초,강남역 11번출구,2022-04-13 10:21
담배꽁초,강남역 11번출구,2022-04-13 10:34
담배꽁초,강남역 1번출구,2022-04-13 12:25
담배꽁초,강남역 1번출구,2022-04-13 12:50
담배꽁초,논현동 선릉로129길5,2022-04-13 14:55
담배꽁초,논현동 선릉로129길5,2022-04-13 14:36
담배꽁초,논현동 학동로50길7,2022-04-13 13:58
담배꽁초,논현동 선릉로129길5,2022-04-13 10:38
담배꽁초,논현동 선릉로129길5,2022-04-13 10:45
담배꽁초,논현동 선릉로129길5,2022-04-13 10:55
담배꽁초,논현동 선릉로129길5,2022-04-13 10:55
담배꽁초,논현동 선릉로129길7,2022-04-13 11:02
담배꽁초,논현동 선릉로129길5,2022-04-13 11:10
담배꽁초,논현동 선릉로129길11,2022-04-13 11:29
담배꽁초,논현동 선릉로129길17,2022-04-13 11:35
담배꽁초,논현동 선릉로129길5,2022-04-13 11:52
담배꽁초,강남역 11번출구,2022-04-13 13:08
담배꽁초,강남역 11번출구,2022-04-13 13:12
담배꽁초,강남역 11번출구,2022-04-13 13:50
담배꽁초,강남역 11번출구,2022-04-13 13:53
담배꽁초,강남역 11번출구,2022-04-13 13:55
담배꽁초,강남역 11번출구,2022-04-13 13:15
담배꽁초,강남역 11번출구,2022-04-13 13:20
담배꽁초,강남역 11번출구,2022-04-13 13:29
담배꽁초,강남역 11번출구,2022-04-13 13:06
담배꽁초,강남역 11번출구,2022-04-13 13:01
담배꽁초,역삼동 테헤란로129,2022-04-13 12:22
담배꽁초,역삼동 테헤란로5길7,2022-04-13 10:59
담배꽁초,역삼동 테헤란로115,2022-04-13 11:12
담배꽁초,역삼동 테헤란로123,2022-04-13 12:24
담배꽁초,역삼동 테헤란로123,2022-04-13 12:50
담배꽁초,역삼동 테헤란로115,2022-04-13 12:55
담배꽁초,강남역 11번출구,2022-04-13 13:05
담배꽁초,역삼동 강남대로406,2022-04-13 09:56
담배꽁초,역삼동 강남대로408,2022-04-13 10:00
담배꽁초,역삼동 강남대로406,2022-04-13 10:38
담배꽁초,강남역 이즈타워,2022-04-13 10:06
담배꽁초,강남역 이즈타워,2022-04-13 11:08
담배꽁초,강남역 이즈타워,2022-04-13 11:49
담배꽁초,역삼동 테헤란로115,2022-04-13 12:56
담배꽁초,역삼동 테헤란로115,2022-04-13 13:32
담배꽁초,강남역 이즈타워,2022-04-13 14:05
담배꽁초,역삼동 우리은행,2022-04-14 10:59
담배꽁초,역삼동 645-21,2022-04-14 13:10
담배꽁초,역삼동 6424-11,2022-04-14 12:40
담배꽁초,역삼동 논현로95길29-13,2022-04-14 11:35
담배꽁초,역삼동 606-16,2022-04-14 13:20
담배꽁초,역삼동 우리은행,2022-04-14 11:24
담배꽁초,역삼동 우리은행,2022-04-14 11:28
담배꽁초,역삼동 논현로95길29-13,2022-04-14 11:35
담배꽁초,역삼동 607-25,2022-04-14 11:51
담배꽁초,강남역 1번출구,2022-04-14 09:51
담배꽁초,강남역 1번출구,2022-04-14 10:20
담배꽁초,강남역 1번출구,2022-04-14 10:50
담배꽁초,강남역 1번출구,2022-04-14 10:59
담배꽁초,강남역 1번출구,2022-04-14 11:45
담배꽁초,역삼동 강남대로408,2022-04-14 09:43
담배꽁초,역삼동 강남대로408,2022-04-14 09:51
담배꽁초,역삼동 강남대로408,2022-04-14 10:01
담배꽁초,역삼동 강남대로408,2022-04-14 10:15
담배꽁초,역삼동 강남대로408,2022-04-14 10:15
담배꽁초,역삼동 강남대로408,2022-04-14 10:15
담배꽁초,역삼동 강남대로408,2022-04-14 10:24
담배꽁초,역삼동 강남대로408,2022-04-14 10:26
담배꽁초,역삼동 강남대로408,2022-04-14 10:52
담배꽁초,삼성동 테헤란로79길6,2022-04-14 09:43
담배꽁초,삼성동 테헤란로427,2022-04-14 09:55
담배꽁초,삼성동 선릉역10번출구,2022-04-14 10:00
담배꽁초,삼성동 선릉로92길28,2022-04-14 10:15
담배꽁초,삼성동 BGF빌딩,2022-04-14 10:20
담배꽁초,대치동 누네안과앞,2022-04-14 10:50
담배꽁초,대치동 선릉로90길56,2022-04-14 10:50
담배꽁초,대치동 삼성로85길25,2022-04-14 11:00
담배꽁초,대치동 섬유센터뒤,2022-04-14 11:25
담배꽁초,대치동 애플트리,2022-04-14 09:40
담배꽁초,대치동 위워크,2022-04-14 10:57
담배꽁초,대치동 LG애클라트빌딩,2022-04-14 10:12
담배꽁초,대치동 섬유센터뒤,2022-04-14 11:25
담배꽁초,대치동 섬유센터뒤,2022-04-14 11:40
담배꽁초,역삼동 강남대로408,2022-04-14 11:05
담배꽁초,역삼동 강남대로408,2022-04-14 11:15
담배꽁초,역삼동 강남대로408,2022-04-14 11:29
담배꽁초,논현동 선릉로129길5,2022-04-14 13:16
담배꽁초,논현동 선릉로129길17,2022-04-14 13:27
담배꽁초,논현동 선릉로129길7,2022-04-14 13:56
담배꽁초,논현동 선릉로129길5,2022-04-14 14:21
담배꽁초,논현동 선릉로129길11,2022-04-14 14:36
담배꽁초,논현동 선릉로129길11,2022-04-14 14:51
담배꽁초,논현동 선릉로129길11,2022-04-14 14:59
담배꽁초,논현동 언주로708,2022-04-14 10:40
담배꽁초,논현동 언주로708,2022-04-14 10:40
담배꽁초,논현동 언주로708,2022-04-14 10:40
담배꽁초,논현동 학동로4길15,2022-04-14 15:02
담배꽁초,논현동 학동로4길15,2022-04-14 15:05
담배꽁초,역삼동 테헤란로5길7,2022-04-14 11:59
담배꽁초,역삼동 테헤란로137,2022-04-14 10:35
담배꽁초,역삼동 테헤란로137,2022-04-14 10:45
담배꽁초,역삼동 테헤란로137,2022-04-14 10:57
담배꽁초,역삼동 테헤란로123,2022-04-14 11:38
담배꽁초,역삼동 테헤란로125,2022-04-14 11:42
담배꽁초,역삼동 테헤란로125,2022-04-14 11:45
담배꽁초,역삼동 테헤란로137,2022-04-14 12:33
담배꽁초,역삼동 테헤란로137,2022-04-14 12:42
담배꽁초,역삼동 테헤란로137,2022-04-14 12:53
담배꽁초,역삼동 테헤란로137,2022-04-14 12:57
담배꽁초,강남역 11번출구,2022-04-14 13:31
담배꽁초,강남역 11번출구,2022-04-14 13:38
담배꽁초,대치동 섬유센터,2022-04-14 11:45
담배꽁초,대치동 다봉타워,2022-04-14 12:00
담배꽁초,삼성동 삼성1파출소앞,2022-04-14 14:30
담배꽁초,삼성동 삼성1파출소앞,2022-04-14 14:30
담배꽁초,삼성동 삼성1파출소앞,2022-04-14 14:20
담배꽁초,삼성동 소한마리앞,2022-04-14 14:20
담배꽁초,삼성동 삼성1파출소앞,2022-04-14 10:20
담배꽁초,삼성동 삼성1파출소앞,2022-04-14 10:00
담배꽁초,삼성동 삼성1파출소앞,2022-04-14 09:50
담배꽁초,삼성동 삼성1파출소앞,2022-04-14 09:40
담배꽁초,삼성동 삼성1파출소앞,2022-04-14 09:30
담배꽁초,삼성동 삼성1파출소앞,2022-04-14 09:10
담배꽁초,역삼동 강남대로408,2022-04-14 09:15
담배꽁초,역삼동 강남대로406,2022-04-14 09:36
담배꽁초,역삼동 강남대로408,2022-04-14 09:40
담배꽁초,역삼동 강남대로408,2022-04-14 10:02
담배꽁초,역삼동 강남대로408,2022-04-14 10:26
담배꽁초,역삼동 테헤란로5길7,2022-04-14 10:57
담배꽁초,역삼동 강남대로406,2022-04-14 11:20
담배꽁초,역삼동 강남대로406,2022-04-14 11:49
담배꽁초,역삼동 강남대로406,2022-04-14 12:29
담배꽁초,강남역 이즈타워,2022-04-14 13:28
담배꽁초,논현동 논현초등학교옆,2022-04-15 11:50
담배꽁초,논현동 캣츠헤어,2022-04-15 11:37
담배꽁초,강남역1번출구,2022-04-15 09:37
담배꽁초,강남역1번출구,2022-04-15 10:15
담배꽁초,강남역1번출구,2022-04-15 10:41
담배꽁초,강남역1번출구,2022-04-15 10:55
담배꽁초,강남역1번출구,2022-04-15 11:00
담배꽁초,대치동 테헤란로92길12-9,2022-04-15 09:57
담배꽁초,대치동 섬유센타,2022-04-15 10:09
담배꽁초,대치동 MSA빌딩,2022-04-15 10:58
담배꽁초,대치동,2022-04-15 11:10
담배꽁초,대치동 상제리제빌딩,2022-04-15 11:30
담배꽁초,대치동 상제리제빌딩,2022-04-15 11:30
담배꽁초,대치동 상제리제빌딩,2022-04-15 11:40
담배꽁초,대치동 상제리제빌딩 뒤,2022-04-15 12:20
담배꽁초,역삼동 강남대로408,2022-04-15 09:42
담배꽁초,역삼동 강남대로408,2022-04-15 10:08
담배꽁초,역삼동 강남대로408,2022-04-15 10:40
담배꽁초,역삼동 강남대로408,2022-04-15 10:40
담배꽁초,역삼동 강남대로408,2022-04-15 10:46
담배꽁초,역삼동 강남대로408,2022-04-15 10:46
담배꽁초,역삼동 강남대로408,2022-04-15 11:16
담배꽁초,역삼동 강남대로408,2022-04-15 11:18
담배꽁초,역삼동 강남대로408,2022-04-15 11:03
담배꽁초,논현동 선릉로129길5,2022-04-15 14:38
담배꽁초,논현동 선릉로129길5,2022-04-15 09:15
담배꽁초,논현동 선릉로129길5,2022-04-15 09:17
담배꽁초,논현동 선릉로129길5,2022-04-15 15:13
담배꽁초,논현동 선릉로129길5,2022-04-15 13:56
담배꽁초,논현동 선릉로129길5,2022-04-15 09:45
담배꽁초,논현동 선릉로129길11,2022-04-15 13:13
